Name,Address,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description,City,Country
Cal Xim,"Plaza Subirats 5, Sant Pau d'Ordal, 08739, Spain",€€,Regional Cuisine,1.7963718,41.3836704,34938993092.0,https://guide.michelin.com/en/catalunya/sant-pau-d-ordal/restaurant/cal-xim,http://calxim.com,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","A centrally located restaurant that champions seasonal Catalan cuisine, with a focus on the grill and locally sourced meats. Make sure you try its delicious artichokes.",Sant Pau d'Ordal,Spain
Can Jepet,"Molló 11, Setcases, 17869, Spain",€€,Catalan,2.3023613,42.3757707,34972136104.0,https://guide.michelin.com/en/catalunya/setcases/restaurant/can-jepet,https://www.canjepet.cat/,Selected Restaurants,0,"Air conditioning,Car park,Wheelchair access","A restaurant with a rustic atmosphere in a picturesque mountain village. Named after the family that owns the property, it is a good place to discover the traditional cuisine of the Catalan mountains with its emphasis on grilled meats, game dishes, sausages etc.",Setcases,Spain
Augusto,"Mercado 1, San Vicente de la Barquera, 39540, Spain",€€,Seafood,-4.3996808,43.3832136,34942712040.0,https://guide.michelin.com/en/cantabria/san-vicente-de-la-barquera/restaurant/augusto,http://www.restauranteaugusto.es,Selected Restaurants,0,"Air conditioning,Terrace","This family-run restaurant, with its distinctly nautical decor, offers a traditional, maritime-inspired menu extoling the virtues of fish and seafood. The family were pioneers in creating the renowned “arroz con bogavante” (rice with lobster) dish.",San Vicente de la Barquera,Spain
Aitor Rauleaga,"Colón de Larreátegui 9, Bilbao, 48001, Spain",€€€,Basque,-2.927777,43.2624599,34944256345.0,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/aitor-rauleaga,,Selected Restaurants,0,"Air conditioning,Wheelchair access","A restaurant with a classic-contemporary feel next to the Palacio de Justicia, where the chef conjures up Basque cuisine from top-quality ingredients, including delicious signature stews.",Bilbao,Spain
Sol Blanc,"Barri Molinet 14, Pals, 17256, Spain",€€€,"Catalan, Seasonal Cuisine",3.1502704,41.9803352,34972667365.0,https://guide.michelin.com/en/catalunya/pals/restaurant/sol-blanc,http://www.restaurantsolblanc.com,Selected Restaurants,0,"Air conditioning,Car park,Terrace",A 19C farmhouse in the middle of the countryside. Honest Catalan cuisine based around local products such as tomatoes from its own vegetable garden to create dishes that include hearty stews.,Pals,Spain
Rios O Freixo,"Paseo Ribeira 56, Freixo, 15288, Spain",€€€,"Seafood, Galician",-8.9460133,42.7941883,34981765120.0,https://guide.michelin.com/en/galicia/freixo/restaurant/rios,http://www.riosfreixo.es,Selected Restaurants,0,"Air conditioning,Interesting wine list,Terrace","Rios pays tribute to the very best products, in particular shellfish (oysters, clams, cockles etc), although the fish and rice dishes here are equally delicious. A restaurant where the sustainability of its ingredients is very much to the fore.",Freixo,Spain
La Sirena,"Avenida de Madrid 14, Petrer, 03610, Spain",€€,Seafood,-0.7846724,38.478935,34965371718.0,https://guide.michelin.com/en/comunidad-valenciana/petrer/restaurant/la-sirena222261,http://www.lasirena.net,Selected Restaurants,0,Air conditioning,"La Sirena’s highlights include its bar-cum-display counter and the many dishes featuring its famous aioli sauces! Extensive à la carte based on top-quality products, including a mouthwatering array of seafood priced by weight, alongside savoury rice dishes and a set menu option.",Petrer,Spain
Cávala,"Alameda de Colón 5, Malaga, 29001, Spain",€€,Seafood,-4.424962,36.716146,34628021363.0,https://guide.michelin.com/en/andalucia/malaga/restaurant/cavala,http://restaurantecavala.es,Selected Restaurants,0,"Air conditioning,Terrace","A contemporary restaurant that stands out for its open-view kitchen and striking wine cellar. The cuisine pays dutiful homage to the sea, reinterpreting dishes with a modern twist without detriment to their flavours. Choose between the à la carte (which also features grilled specialities and media ración options) and two set menus.",Malaga,Spain
El Cenador del Azul,"Aller 51, Mieres, 33600, Spain",€€,Traditional Cuisine,-5.7770744,43.2542856,34985461814.0,https://guide.michelin.com/en/principado-de-asturias/mieres/restaurant/el-cenador-del-azul,,Selected Restaurants,0,Air conditioning,"A restaurant that is both classic and contemporary in style where attention to detail is key in every aspect of its unassuming but superb service, which it considers an art form. Updated traditional à la carte with set menu options at lunchtime.",Mieres,Spain
La Ultramar,"Padre Amoedo Carballo 3, Pontevedra, 36002, Spain",€,Fusion,-8.6418722,42.4333237,34986857266.0,https://guide.michelin.com/en/galicia/pontevedra/restaurant/la-ultramar,https://laultramar.es/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","A relaxed and informal taberna occupying the historic Sarmiento building of the Museo de Pontevedra. La Ultramar serves fusion cuisine, with a menu of “raciones” designed for sharing.",Pontevedra,Spain
Reccapolis,"Carretera Sant Joan 68, Ripoll, 17500, Spain",€€,Traditional Cuisine,2.1998109,42.2088193,34972702106.0,https://guide.michelin.com/en/catalunya/ripoll/restaurant/reccapolis,http://www.reccapolis.com,Selected Restaurants,0,"Air conditioning,Car park,Terrace",This restaurant is divided into three spaces with a well - tended table setting. There is also a small lounge for set menus with an independent entrance and a gorgeous balcony with a terrace.,Ripoll,Spain
Vidocq,"Avenida Huesca, Sallent de Gállego, 22640, Spain",€€,"Contemporary, Fusion",-0.3606055,42.7740701,34974490472.0,https://guide.michelin.com/en/aragon/sallent-de-gallego/restaurant/vidocq,http://www.restaurantevidocq.com,Selected Restaurants,0,,"Named after the Frenchman considered to be the world’s first private detective way back in the early 19C, Vidocq is a superb option for those who prefer not to venture too far from the nearby ski slopes. The contemporary, fusion-style cuisine here toys continually with flavour, incorporating interesting Asian nuances (particularly from Thai cooking) into typical Aragonese mountain recipes (the vast majority of its ingredients are sourced from small-scale local producers). A single seasonal set menu (The Sound of Silence) is the mainstay here, inviting guests on an evocative gastronomic journey though this region, with the chef explaining each of his dishes in person.",Sallent de Gállego,Spain
Bodega Cigaleña,"Daoiz y Velarde 19, Santander, 39003, Spain",€€,Traditional Cuisine,-3.8007962,43.4631904,34942213062.0,https://guide.michelin.com/en/cantabria/santander/restaurant/bodega-cigalena,http://www.cigalena.com,Selected Restaurants,0,"Air conditioning,Interesting wine list","A restaurant with an ambience combining rustic and antique decor and an almost museum - like feel, teeming with wine - inspired detail. Traditional cooking with a predilection for local meat, fish straight from the market, vegetables, and cheeses.",Santander,Spain
ROM,"Passeig Marítim 43, Roses, 17480, Spain",€€,Traditional Cuisine,3.1614337,42.2644853,34972151194.0,https://guide.michelin.com/en/catalunya/roses/restaurant/rom,http://www.romroses.com,Selected Restaurants,0,"Air conditioning,Car park,Terrace,Wheelchair access","A spacious two-storey restaurant with terraces, right on the seafront. Updated traditional cuisine is to the fore here, along with a small selection of rice dishes and a tasting menu which needs to be pre-booked.",Roses,Spain
Sa Poma,"Veïnat de la Palma, Orfes, 17468, Spain",€€,Traditional Cuisine,2.8550057,42.190964,34972193137.0,https://guide.michelin.com/en/catalunya/orfes/restaurant/sa-poma,http://www.masialapalma.com,Selected Restaurants,0,"Car park,Terrace,Wheelchair access",A charming restaurant with a delightfully rustic ambience situated in the heart of the countryside. Contemporary Catalan cuisine with hints of Mallorcan influence that makes full use of produce from its own vegetable garden.,Orfes,Spain
Bodegón Sarría,"Estafeta 50-52, Pamplona, 31001, Spain",€,Traditional Cuisine,-1.6416988,42.8167553,34948227713.0,https://guide.michelin.com/en/comunidad-foral-de-navarra/pamplona/restaurant/bodegon-sarria,https://www.bodegonsarria.com/,Selected Restaurants,0,Air conditioning,"Smoked sardines with a caramelised onion salsa, spider crab cake with “gulas” and balsamic cream, mackerel “capricho”, Iberian pork “lagarto”, fried peppers etc. This centrally located tapas bar in one of the city’s emblematic streets features a long bar with the typical sight of myriad hams hanging above the counter. A great option for tapas and raciones, including an impressive choice of hot and cold pinchos, toasted sandwiches, meat and fish stews, and various scrambled egg dishes.",Pamplona,Spain
Iñigo Lavado,"Avenida Iparralde 43, Irun, 20304, Spain",€€€,Contemporary,-1.7873068,43.3470346,34943639639.0,https://guide.michelin.com/en/pais-vasco/irun/restaurant/singular-inigo-lavado,https://www.inigolavado.com/,Selected Restaurants,0,"Air conditioning,Car park","Located within the confines of the town’s attractive showground (Ficoba), this restaurant aims to offer a unique experience for its customers both in terms of its decor and cuisine. Its seasonal cooking, deeply rooted in Basque tradition, is showcased on the à la carte and two enticing set menus (Bidasoa and Uniendo Fronteras). Almost every dish on the à la carte can be ordered as half-raciones.",Irun,Spain
Cabo Vidio,"Oviñana, Soto de Luiña, 33156, Spain",€€,Traditional Cuisine,-6.2437576,43.5638808,34628842315.0,https://guide.michelin.com/en/principado-de-asturias/soto-de-luina/restaurant/cabo-vidio,https://cabovidio.com/,Selected Restaurants,0,"Air conditioning,Car park,Terrace",This attractive family - run restaurant features a rustic - contemporary dining room overlooking a verdant landscaped terrace. The traditional cuisine on offer here showcases products from the local area.,Soto de Luiña,Spain
Las Torres,"María Auxiliadora 3, Huesca, 22003, Spain",€€,"Traditional Cuisine, Contemporary",-0.412715,42.140896,34974228213.0,https://guide.michelin.com/en/aragon/huesca/restaurant/las-torres,https://www.lastorres-restaurante.com/,Selected Restaurants,0,Air conditioning,"A classic-contemporary restaurant that takes its name from the area in which it is situated, known affectionately as “the three towers”. Traditional cuisine with a contemporary touch based around high-quality ingredients.",Huesca,Spain
Nozomi Sushi Bar,"Pedro III El Grande 11, Valencia, 46005, Spain",€€,Japanese,-0.3695406,39.46241,34961487764.0,https://guide.michelin.com/en/comunidad-valenciana/valencia/restaurant/nozomi-sushi-bar,https://nozomisushibar.es/,Selected Restaurants,0,"Air conditioning,Counter dining,Wheelchair access","A Japanese restaurant with a zen-like ambience that is enjoying considerable success. Modern Japanese cuisine that is easily recognisable to the general public, including a wide choice of starters. We recommend booking ahead.",Valencia,Spain
L'Auró,"Carretera C 17, Orís, 08573, Spain",€€,Traditional Cuisine,2.240839,42.0580812,34938595301.0,https://guide.michelin.com/en/catalunya/oris/restaurant/l-auro,http://www.restaurantauro.com,Selected Restaurants,0,"Air conditioning,Car park,Wheelchair access","A spacious family-run restaurant in a secluded setting. Good traditional menu based around locally sourced ingredients, including daily specials and proper knife-and-fork breakfasts!",Orís,Spain
Estrella del Bajo Carrión,"Mayor 32, Villoldo, 34131, Spain",€€,Traditional Cuisine,-4.5973569,42.2465279,34979827005.0,https://guide.michelin.com/en/castilla-y-leon/villoldo/restaurant/estrella-del-bajo-carrion,http://www.estrellabajocarrion.com,Selected Restaurants,0,"Air conditioning,Car park,Wheelchair access","A family-run restaurant whose well-earned culinary reputation has been forged on traditional cuisine that is always superbly prepared. White beans are its particular speciality, although it also offers delicious baby lamb, Tierra de Campos pigeon, and tripe stew.",Villoldo,Spain
